tweet_id,date,priority,my_image_type,my_pages,my_text,my_confidence,my_note,verdict,fix_image_type,fix_pages,fix_text,reviewer_note,image,url
1804061999074284017,2024-06-21,,page_log,13 14,,high,,OK,,,,Ch 412 p. 12 matches 13,review/thumbs/1804061999074284017.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1804061999074284017
1804110838887850221,2024-06-21,,artwork,,,high,four marker portraits,OK,,,,Gon/Killua/Leorio/Kurapika,review/thumbs/1804110838887850221.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1804110838887850221
1804424248049700901,2024-06-22,,page_log,15 16 17,,high,,OK,,,,,review/thumbs/1804424248049700901.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1804424248049700901
1804449791382020492,2024-06-22,,artwork,,,high,"colour Gon on skateboard, vol.36",OK,,,,,review/thumbs/1804449791382020492.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1804449791382020492
1805149366791049565,2024-06-24,,page_log,2 3 4,,high,RESET,OK,,,,,review/thumbs/1805149366791049565.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1805149366791049565
1805517941452292310,2024-06-25,,page_log,5 6 7,,high,,OK,,,,,review/thumbs/1805517941452292310.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1805517941452292310
1805557906429165596,2024-06-25,,artwork,,,high,colour Gon face,OK,,,,,review/thumbs/1805557906429165596.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1805557906429165596
1805873828775817614,2024-06-26,,page_log,8 9 10,,high,,OK,,,,,review/thumbs/1805873828775817614.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1805873828775817614
1805941576918819074,2024-06-26,,artwork,,,high,colour Gon with can,OK,,,,,review/thumbs/1805941576918819074.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1805941576918819074
1806236277743976470,2024-06-27,,page_log,11 12 13,,high,,OK,,,,Ch 413 p. 11 sketch,review/thumbs/1806236277743976470.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1806236277743976470
1806282788271952085,2024-06-27,,artwork,,,high,colour Gon cutout,OK,,,,,review/thumbs/1806282788271952085.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1806282788271952085
1806598842818970067,2024-06-28,,page_log,14 15 16,,high,,OK,,,,Ch 413 p. 14 sketch,review/thumbs/1806598842818970067.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1806598842818970067
1806670555355189615,2024-06-28,,artwork,,,high,colour Gon jumping,OK,,,,,review/thumbs/1806670555355189615.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1806670555355189615
1807352100143473112,2024-06-30,,artwork,,,high,"archival YuYu Hakusho WSJ cover art, 11月19日号",OK,,,,,review/thumbs/1807352100143473112.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1807352100143473112
1807686257998438618,2024-07-01,,page_log,4 5 6,,high,RESET,OK,,,,Ch 414 p. 4 sketch,review/thumbs/1807686257998438618.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1807686257998438618
1808101122328219828,2024-07-02,,artwork,,,high,archival YuYu Hakusho No.13 表紙カット,OK,,,,,review/thumbs/1808101122328219828.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1808101122328219828
1808412582673543479,2024-07-03,,page_log,8 9,,high,,OK,,,,,review/thumbs/1808412582673543479.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1808412582673543479
1808470754931171460,2024-07-03,,artwork,,,high,colour Gon riding a lizard,OK,,,,,review/thumbs/1808470754931171460.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1808470754931171460
1808824172191363436,2024-07-04,,artwork,,,high,"ink drawing, witch figure",OK,,,,,review/thumbs/1808824172191363436.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1808824172191363436
1809146020481372306,2024-07-05,,page_log,11,,high,,OK,,,,,review/thumbs/1809146020481372306.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1809146020481372306
1809200403084677200,2024-07-05,,artwork,,,high,colour beach illustration,OK,,,,Gon/Killua/Leorio/Kurapika,review/thumbs/1809200403084677200.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1809200403084677200
1809551429457310084,2024-07-06,,artwork,,,high,archival YuYu Hakusho cut,OK,,,,,review/thumbs/1809551429457310084.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1809551429457310084
1809902608343286011,2024-07-07,,page_log,13,,high,,OK,,,,,review/thumbs/1809902608343286011.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1809902608343286011
1809919979640483905,2024-07-07,,artwork,,,high,birthday illustration dated 2024.7.7,OK,,,,,review/thumbs/1809919979640483905.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1809919979640483905
1810270404361195758,2024-07-08,,artwork,,,high,archival YuYu Hakusho カットD,OK,,,,,review/thumbs/1810270404361195758.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1810270404361195758
1810586451555287478,2024-07-09,,page_log,16 17,,high,,OK,,,,Ch 414 p. 16 sketch,review/thumbs/1810586451555287478.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1810586451555287478
1810635015652610210,2024-07-09,,artwork,,,high,"colour Gon, calendar cut",OK,,,,,review/thumbs/1810635015652610210.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1810635015652610210
1810947358655705229,2024-07-10,,page_log,18 19,,high,chapter ends at p19,OK,,,,,review/thumbs/1810947358655705229.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1810947358655705229
1810995321079472380,2024-07-10,,artwork,,,high,"watercolour, birthday present piece",OK,,,,,review/thumbs/1810995321079472380.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1810995321079472380
1811402349354856520,2024-07-11,,artwork,,,high,archival YuYu Hakusho cuts B/C,OK,,,,,review/thumbs/1811402349354856520.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1811402349354856520
1811672073313607994,2024-07-12,CHECK,page_log,3 5,,medium,RESET; a third sheet is partly hidden,Fix,,3 4 5,,Ch 415 p. 4 sketch,review/thumbs/1811672073313607994.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1811672073313607994
1811723086066323863,2024-07-12,,artwork,,,high,colour Killua,OK,,,,,review/thumbs/1811723086066323863.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1811723086066323863
1812039691157324227,2024-07-13,,page_log,6 7 8,,high,,OK,,,,Ch 415 p. 6 sketch,review/thumbs/1812039691157324227.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1812039691157324227
1812094156149494211,2024-07-13,,artwork,,,high,colour Kurapika and Gon,OK,,,,,review/thumbs/1812094156149494211.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1812094156149494211
1812419869390029241,2024-07-14,,page_log,9 10 11,,high,,OK,,,,Ch 415 p. 10 sketch,review/thumbs/1812419869390029241.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1812419869390029241
1812421516320977273,2024-07-14,,artwork,,,high,archival colour cuts,OK,,,,,review/thumbs/1812421516320977273.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1812421516320977273
1812759219067818266,2024-07-15,,page_log,12 13,,high,,OK,,,,,review/thumbs/1812759219067818266.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1812759219067818266
1812815567503647036,2024-07-15,,artwork,,,high,colour Leorio,OK,,,,,review/thumbs/1812815567503647036.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1812815567503647036
1813121614911009153,2024-07-16,,page_log,14 15,,high,,OK,,,,Ch 415 p. 14 & 15 sketch,review/thumbs/1813121614911009153.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1813121614911009153
1813159799070335298,2024-07-16,,artwork,,,high,colour Gon,OK,,,,,review/thumbs/1813159799070335298.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1813159799070335298
1813485171863351313,2024-07-17,,page_log,16 17,,high,,OK,,,,,review/thumbs/1813485171863351313.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1813485171863351313
1813543475453075530,2024-07-17,,artwork,,,high,colour Killua,OK,,,,,review/thumbs/1813543475453075530.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1813543475453075530
1813899259953172729,2024-07-18,,artwork,,,high,inked group illustration,OK,,,,,review/thumbs/1813899259953172729.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1813899259953172729
1814274778473373700,2024-07-19,,artwork,,,high,"archival colour piece, オカルト特捜団",OK,,,,,review/thumbs/1814274778473373700.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1814274778473373700
1814572154119463163,2024-07-20,,page_log,3,,high,RESET,OK,,,,Ch 416 p. 3 sketch,review/thumbs/1814572154119463163.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1814572154119463163
1814619700581834851,2024-07-20,,artwork,,,high,archival YuYu Hakusho colour cuts,OK,,,,,review/thumbs/1814619700581834851.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1814619700581834851
1814934744771272834,2024-07-21,CHECK,page_log,4,,medium,a second sheet is stacked but obscured,OK,,,,both pages are 4,review/thumbs/1814934744771272834.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1814934744771272834
1815296394288357729,2024-07-22,,page_log,5,,high,,OK,,,,,review/thumbs/1815296394288357729.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1815296394288357729
1815665065259114815,2024-07-23,,page_log,6 7,,high,,OK,,,,,review/thumbs/1815665065259114815.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1815665065259114815
1816102624497725593,2024-07-24,,artwork,,,high,green-toned figure painting,OK,,,,Meruem,review/thumbs/1816102624497725593.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1816102624497725593
1816383027968405535,2024-07-25,,page_log,9,,high,,OK,,,,Ch 416 p. 9 sketch,review/thumbs/1816383027968405535.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1816383027968405535
1816443366999285898,2024-07-25,,artwork,,,high,colour Gon and Killua,OK,,,,,review/thumbs/1816443366999285898.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1816443366999285898
1816745938922405924,2024-07-26,,page_log,10 11,,high,,OK,,,,Ch 416 p. 10 sketch,review/thumbs/1816745938922405924.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1816745938922405924
1817170859867652406,2024-07-27,,artwork,,,high,airbrush-style colour group piece,OK,,,,,review/thumbs/1817170859867652406.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1817170859867652406
1817474591658586607,2024-07-28,,page_log,13,,high,,OK,,,,,review/thumbs/1817474591658586607.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1817474591658586607
1817534075084865875,2024-07-28,,artwork,,,high,archival YuYu Hakusho colour カットC,OK,,,,,review/thumbs/1817534075084865875.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1817534075084865875
1817833700547273164,2024-07-29,,page_log,14 15,,high,,OK,,,,,review/thumbs/1817833700547273164.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1817833700547273164
1818196050169217461,2024-07-30,,page_log,16 17,,high,,OK,,,,Ch 416 p. 17 sketch,review/thumbs/1818196050169217461.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1818196050169217461
1818263260392808635,2024-07-30,,artwork,,,high,archival YuYu Hakusho cuts 68-71,OK,,,,,review/thumbs/1818263260392808635.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1818263260392808635
1818610833964056593,2024-07-31,,artwork,,,high,colour Gon with stick,OK,,,,,review/thumbs/1818610833964056593.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1818610833964056593
1819282115009380402,2024-08-02,,page_log,2,,high,RESET,OK,,,,Ch 417 p. 2 sketch,review/thumbs/1819282115009380402.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1819282115009380402
1819645880905224671,2024-08-03,,page_log,3,,high,,OK,,,,Ch 417 p. 3 sketch,review/thumbs/1819645880905224671.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1819645880905224671
1820007259818352688,2024-08-04,,page_log,4,,high,,OK,,,,,review/thumbs/1820007259818352688.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1820007259818352688
1820380125768331689,2024-08-05,,page_log,5 6,,high,,OK,,,,Ch 417 p. 5 sketch,review/thumbs/1820380125768331689.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1820380125768331689
1820754308746600934,2024-08-06,,page_log,7 8,,high,,OK,,,,Ch 417 p. 7 sketch,review/thumbs/1820754308746600934.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1820754308746600934
1821094894129307742,2024-08-07,,page_log,9 10,,high,,OK,,,,,review/thumbs/1821094894129307742.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1821094894129307742
1821474816077254935,2024-08-08,,page_log,11,,high,,OK,,,,,review/thumbs/1821474816077254935.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1821474816077254935
1821819211624391128,2024-08-09,,page_log,12,,high,,OK,,,,,review/thumbs/1821819211624391128.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1821819211624391128
1822190708452893045,2024-08-10,,page_log,13,,high,,OK,,,,Ch 417 p. 13 sketch,review/thumbs/1822190708452893045.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1822190708452893045
1822565040462942210,2024-08-11,,page_log,14,,high,,OK,,,,Ch 417 p. 14 sketch,review/thumbs/1822565040462942210.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1822565040462942210
1823271123489812566,2024-08-13,,page_log,16,,high,,OK,,,,Ch 417 p. 16 sketch,review/thumbs/1823271123489812566.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1823271123489812566
1823645373308535190,2024-08-14,,page_log,17,,high,,OK,,,,,review/thumbs/1823645373308535190.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1823645373308535190
1823994863806828636,2024-08-15,,page_log,18,,high,,OK,,,,Ch 417 p. 18 sketch,review/thumbs/1823994863806828636.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1823994863806828636
1825081134868283791,2024-08-18,,page_log,2,,high,RESET,OK,,,,Ch 418 p. 2 sketch,review/thumbs/1825081134868283791.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1825081134868283791
1825492550997934220,2024-08-19,,page_log,3 4,,high,,OK,,,,,review/thumbs/1825492550997934220.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1825492550997934220
1825809560046809595,2024-08-20,,page_log,5 6,,high,,OK,,,,Ch 418 p. 5 sketch,review/thumbs/1825809560046809595.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1825809560046809595
1826169801531863275,2024-08-21,,page_log,7,,high,,OK,,,,Ch 418 p. 7 sketch,review/thumbs/1826169801531863275.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1826169801531863275
1826540225738539468,2024-08-22,,page_log,8,,high,,OK,,,,Ch 418 p. 8 sketch,review/thumbs/1826540225738539468.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1826540225738539468
1826892826421989629,2024-08-23,,page_log,9,,high,,OK,,,,Ch 418 p. 9 sketch,review/thumbs/1826892826421989629.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1826892826421989629
1827297359690395824,2024-08-24,,page_log,10,,high,,OK,,,,,review/thumbs/1827297359690395824.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1827297359690395824
1827619471848304826,2024-08-25,,page_log,11,,high,,OK,,,,Ch 418 p. 11 sketch,review/thumbs/1827619471848304826.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1827619471848304826
1827981905326977056,2024-08-26,,page_log,12,,high,,OK,,,,Ch 418 p. 12 sketch,review/thumbs/1827981905326977056.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1827981905326977056
1828342600266649952,2024-08-27,,page_log,13,,high,blue ink spill on the desk,OK,,,,Ch 418 p. 13 sketch,review/thumbs/1828342600266649952.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1828342600266649952
1831648845610283430,2024-09-05,,page_log,15,,high,,OK,,,,,review/thumbs/1831648845610283430.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1831648845610283430
1831980618533732490,2024-09-06,,page_log,16 17,,high,,OK,,,,Ch 418 p. 16 sketch,review/thumbs/1831980618533732490.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1831980618533732490
1832380555985646004,2024-09-07,,page_log,18,,high,,OK,,,,Ch 418 p. 18 sketch,review/thumbs/1832380555985646004.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1832380555985646004
1833426874980306991,2024-09-10,,page_log,2,,high,RESET,OK,,,,,review/thumbs/1833426874980306991.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1833426874980306991
1834174699338858589,2024-09-12,,page_log,4,,high,pencil figure sketch on the sheet,OK,,,,,review/thumbs/1834174699338858589.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1834174699338858589
1834532700780429764,2024-09-13,,page_log,5,,high,,OK,,,,,review/thumbs/1834532700780429764.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1834532700780429764
1834886992758555072,2024-09-14,,page_log,6,,high,,OK,,,,,review/thumbs/1834886992758555072.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1834886992758555072
1835237596362060120,2024-09-15,,page_log,7,,high,,OK,,,,,review/thumbs/1835237596362060120.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1835237596362060120
1835590695081427080,2024-09-16,,page_log,8 9,,high,,OK,,,,,review/thumbs/1835590695081427080.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1835590695081427080
1836344533979926813,2024-09-18,,page_log,12,,high,,OK,,,,,review/thumbs/1836344533979926813.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1836344533979926813
1836677429173325882,2024-09-19,,page_log,13 14,,high,,OK,,,,,review/thumbs/1836677429173325882.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1836677429173325882
1838851210801246321,2024-09-25,,page_log,6 7 8,,high,,OK,,,,,review/thumbs/1838851210801246321.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1838851210801246321
1839217283606131150,2024-09-26,,page_log,9 10 11,,high,,OK,,,,,review/thumbs/1839217283606131150.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1839217283606131150
1839602562120712194,2024-09-27,,page_log,12 13 14,,high,,OK,,,,,review/thumbs/1839602562120712194.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1839602562120712194
1839938838791368773,2024-09-28,,page_log,15 16 17,,high,,OK,,,,,review/thumbs/1839938838791368773.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1839938838791368773
1841074277870944293,2024-10-01,,page_log,3 4,,high,page count RESETS -> new chapter,OK,,,,,review/thumbs/1841074277870944293.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1841074277870944293
1841427298068930625,2024-10-02,,page_log,5 6,,high,,OK,,,,,review/thumbs/1841427298068930625.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1841427298068930625
1841771494793216024,2024-10-03,,page_log,7 8,,high,,OK,,,,,review/thumbs/1841771494793216024.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1841771494793216024
1842182988823699493,2024-10-04,,page_log,9 10,,high,,OK,,,,,review/thumbs/1842182988823699493.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1842182988823699493
1842526216286572951,2024-10-05,,page_log,11,,high,,OK,,,,,review/thumbs/1842526216286572951.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1842526216286572951
1842846392790000107,2024-10-06,,page_log,12 13,,high,,OK,,,,,review/thumbs/1842846392790000107.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1842846392790000107
1843201422437028274,2024-10-07,,page_log,14 15,,high,,OK,,,,,review/thumbs/1843201422437028274.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1843201422437028274
1843568558225404363,2024-10-08,,page_log,16 17,,high,,OK,,,,,review/thumbs/1843568558225404363.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1843568558225404363
1844302318327759090,2024-10-10,,page_log,1 2,,high,,OK,,,,,review/thumbs/1844302318327759090.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1844302318327759090
1844660092039569635,2024-10-11,,page_log,3 4,,high,,OK,,,,,review/thumbs/1844660092039569635.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1844660092039569635
1845098019890586057,2024-10-12,,page_log,5 6,,high,,OK,,,,,review/thumbs/1845098019890586057.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1845098019890586057
1845749854292840874,2024-10-14,,page_log,9 10,,high,,OK,,,,,review/thumbs/1845749854292840874.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1845749854292840874
1846118283449446869,2024-10-15,,page_log,11 12,,high,,OK,,,,,review/thumbs/1846118283449446869.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1846118283449446869
1846466366150529357,2024-10-16,,page_log,13 14,,high,,OK,,,,,review/thumbs/1846466366150529357.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1846466366150529357
1846836490732818622,2024-10-17,,page_log,15 16,,high,,OK,,,,,review/thumbs/1846836490732818622.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1846836490732818622
1847277399219802336,2024-10-18,,page_log,17 18,,high,,OK,,,,,review/thumbs/1847277399219802336.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1847277399219802336
1847921641529225252,2024-10-20,,page_log,2 3,,high,page count RESETS -> new chapter,OK,,,,,review/thumbs/1847921641529225252.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1847921641529225252
1848276953876631635,2024-10-21,,page_log,4 5,,high,RESET,OK,,,,,review/thumbs/1848276953876631635.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1848276953876631635
1849027649039188449,2024-10-23,CHECK,page_log,8 9,,medium,partly covered by a plush toy,OK,,,,,review/thumbs/1849027649039188449.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1849027649039188449
1849380852440215626,2024-10-24,,page_log,10 11,,high,Shueisha envelope on the desk,OK,,,,,review/thumbs/1849380852440215626.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1849380852440215626
1849740459159191597,2024-10-25,,page_log,12 13,,high,pencil Gon sketch resting on the stack,OK,,,,,review/thumbs/1849740459159191597.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1849740459159191597
1850136722241425490,2024-10-26,,page_log,14 15,,high,,OK,,,,,review/thumbs/1850136722241425490.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1850136722241425490
1850465656988475814,2024-10-27,,page_log,16 17,,high,,OK,,,,,review/thumbs/1850465656988475814.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1850465656988475814
1851536123706941636,2024-10-30,,page_log,3 4,,high,RESET,OK,,,,,review/thumbs/1851536123706941636.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1851536123706941636
1851926903923577299,2024-10-31,,page_log,5 6,,high,,OK,,,,,review/thumbs/1851926903923577299.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1851926903923577299
1852330736583692500,2024-11-01,,page_log,7 8,,high,,OK,,,,,review/thumbs/1852330736583692500.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1852330736583692500
1852646493074702518,2024-11-02,,page_log,9 10,,high,,OK,,,,,review/thumbs/1852646493074702518.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1852646493074702518
1853010843467960685,2024-11-03,,page_log,11 12,,high,group illustration resting on the stack,OK,,,,,review/thumbs/1853010843467960685.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1853010843467960685
1853392073246011796,2024-11-04,,page_log,13 14,,high,,OK,,,,,review/thumbs/1853392073246011796.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1853392073246011796
1853779871308411363,2024-11-05,,page_log,15 16,,high,,OK,,,,,review/thumbs/1853779871308411363.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1853779871308411363
1975659435868758215,2025-10-07,,milestone_text,,No.414 台詞入れ 完了!,high,2025-10 era: milestone written on the sheet,OK,,,,,review/thumbs/1975659435868758215.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1975659435868758215
1975887096029348124,2025-10-08,,milestone_text,,No.415 台詞入れ 完了,high,,OK,,,,,review/thumbs/1975887096029348124.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1975887096029348124
1976303383805092095,2025-10-09,CHECK,milestone_text,,No.417 台詞入れ 完了,medium,reads 417; sequence would suggest 416 - verify,OK,,,,,review/thumbs/1976303383805092095.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1976303383805092095
1976212321283485898,2025-10-09,CHECK,milestone_text,,No.416 台詞入れ 完了!,medium,small handwriting in a bubble beside a pencil portrait; second post that day,OK,,,,,review/thumbs/1976212321283485898.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1976212321283485898
1976594157939638610,2025-10-10,CHECK,milestone_text,,No.418 台詞入れ 完了!,medium,"digits read as ""48""; 418 inferred from sequence",OK,,,,,review/thumbs/1976594157939638610.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1976594157939638610
1977033686664331359,2025-10-11,,milestone_text,,No.420 台詞入れ 完了! / 10話分の指定が完了しました。引き続き原稿を進めて行きます。,high,ALSO states specifications for 10 chapters are complete,OK,,,,,review/thumbs/1977033686664331359.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1977033686664331359
1978401791663390746,2025-10-15,,page_log,2,,high,,OK,,,,,review/thumbs/1978401791663390746.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1978401791663390746
1978697089862271029,2025-10-16,,page_log,3,,high,,OK,,,,,review/thumbs/1978697089862271029.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1978697089862271029
1979061149418057774,2025-10-17,,page_log,4,,high,,OK,,,,,review/thumbs/1979061149418057774.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1979061149418057774
1979771078940762586,2025-10-19,CHECK,page_log,5,,medium,a second sheet partly hidden,OK,,,,,review/thumbs/1979771078940762586.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1979771078940762586
1981366885301309657,2025-10-23,,page_log,6,,high,,Fix,,6 7,,,review/thumbs/1981366885301309657.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1981366885301309657
1987834494318162019,2025-11-10,,milestone_text,,No.426 ペン入れ 開始!,high,"start event, not a completion",Fix,,1,,This is also a page log,review/thumbs/1987834494318162019.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/1987834494318162019
2000981302913458294,2025-12-16,,milestone_text,,No.426 人物ペン入れ 完了,high,,OK,,,,,review/thumbs/2000981302913458294.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/2000981302913458294
2004867336483078549,2025-12-27,,milestone_text,,No.412 原稿完成,high,,OK,,,,,review/thumbs/2004867336483078549.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/2004867336483078549
2011143493742387642,2026-01-13,,milestone_text,,No.413 原稿完成,high,,OK,,,,,review/thumbs/2011143493742387642.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/2011143493742387642
2011145474154381687,2026-01-13,CHECK,unclear,,,low,"monthly schedule board, two date cells scribbled out, no readable chapter",OK,,,,There is no handwriting in this photo. Those two dots are not scribbled dates. They are eyes of an unfinished sketch.,review/thumbs/2011145474154381687.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/2011145474154381687
2011305545647735170,2026-01-14,,milestone_text,,No.414 原稿完成!,high,written on a chocolate carton,OK,,,,,review/thumbs/2011305545647735170.jpg,https://x.com/Un4v5s8bgsVk9Xp/status/2011305545647735170
